account_id,month,payment_status,price_per_hour_compute,price_per_gb_storage,price_per_gb_network,billed_compute_usd,billed_storage_usd,billed_network_usd,billed_amount_usd,cost_compute_usd,cost_storage_usd,cost_network_usd,cost_usd,discount_percent,discount_usd,billed_after_discount_usd,cost_after_discount_usd,prev_month_cost,cost_change,pct_change,anomaly_type,account_name,plan_type,industry,region
A0815,2024-03,Paid,0.024,0.02,0.085,0.31,0.22,0.36,3.48,0.17,0.12,0.19,1.87,10,0.35,3.13,1.87,4.72,-2.8499999999999996,-60.38,DROP,Company_815,Standard,Telecom,APAC
A0730,2024-10,Paid,0.024,0.02,0.085,1.08,0.43,0.91,9.73,0.59,0.23,0.5,5.32,10,0.97,8.76,5.32,13.42,-8.1,-60.36,DROP,Company_730,Pro,IoT,APAC
A0729,2024-06,Paid,0.024,0.02,0.085,1.21,0.45,1.04,9.34,0.61,0.23,0.52,4.72,10,0.93,8.41,4.72,11.9,-7.180000000000001,-60.34,DROP,Company_729,Enterprise,Fintech,US-West
A0983,2024-09,Paid,0.025,0.023,0.09,2.91,1.81,4.59,23.92,1.52,0.95,2.4,12.5,10,2.39,21.53,12.5,31.5,-19.0,-60.32,DROP,Company_983,Pro,Fintech,APAC
A1206,2025-04,Paid,0.025,0.023,0.09,0.96,1.18,1.34,10.46,0.63,0.77,0.88,6.86,0,0.0,10.46,6.86,17.28,-10.420000000000002,-60.3,DROP,Company_1206,Pro,Telecom,US-East
A0274,2024-11,Paid,0.026,0.022,0.087,0.58,0.19,0.49,4.22,0.29,0.1,0.25,2.14,20,0.84,3.38,2.14,5.39,-3.2499999999999996,-60.3,DROP,Company_274,Pro,Telecom,LATAM
A0121,2025-02,Paid,0.024,0.02,0.085,1.68,0.66,1.77,11.51,0.87,0.34,0.92,5.96,0,0.0,11.51,5.96,15.0,-9.04,-60.27,DROP,Company_121,Standard,E-commerce,LATAM
A0703,2024-06,Paid,0.025,0.023,0.09,0.09,0.04,0.19,0.84,0.06,0.03,0.14,0.6,5,0.04,0.8,0.6,1.51,-0.91,-60.26,DROP,Company_703,Free,Gaming,LATAM
A0119,2024-08,Paid,0.025,0.023,0.09,3.6,1.81,3.16,21.79,2.5,1.26,2.19,15.1,20,4.36,17.43,15.1,38.0,-22.9,-60.26,DROP,Company_119,Standard,IoT,LATAM
A0721,2024-08,Paid,0.024,0.02,0.085,1.89,1.62,2.85,15.95,1.49,1.27,2.25,12.58,5,0.8,15.15,12.58,31.65,-19.07,-60.25,DROP,Company_721,Enterprise,Gaming,LATAM
A0899,2024-06,Paid,0.025,0.023,0.09,1.54,1.17,0.91,11.03,0.83,0.63,0.49,5.97,0,0.0,11.03,5.97,15.02,-9.05,-60.25,DROP,Company_899,Standard,IoT,US-West
A1060,2024-08,Paid,0.026,0.022,0.087,1.17,1.59,1.37,13.23,0.67,0.92,0.79,7.63,5,0.66,12.57,7.63,19.19,-11.560000000000002,-60.24,DROP,Company_1060,Enterprise,E-commerce,US-East
A0903,2025-07,Paid,0.025,0.023,0.09,0.11,0.04,0.06,0.62,0.08,0.03,0.04,0.47,5,0.03,0.59,0.47,1.18,-0.71,-60.17,DROP,Company_903,Free,Fintech,LATAM
A0582,2024-07,Paid,0.025,0.023,0.09,0.12,0.06,0.06,1.01,0.06,0.03,0.03,0.53,5,0.05,0.96,0.53,1.33,-0.8,-60.15,DROP,Company_582,Pro,Fintech,US-West
A0371,2024-09,Pending,0.025,0.023,0.09,1.01,0.79,2.12,11.76,0.64,0.5,1.35,7.49,15,1.76,10.0,7.49,18.79,-11.299999999999999,-60.14,DROP,Company_371,Standard,E-commerce,US-West
A1310,2024-05,Overdue,0.0245,0.0215,0.086,1.04,1.08,0.73,9.69,0.56,0.58,0.39,5.15,0,0.0,9.69,5.15,12.91,-7.76,-60.11,DROP,Company_1310,Standard,SaaS,LATAM
A0511,2025-08,Pending,0.024,0.02,0.085,2.7,1.24,1.48,23.48,1.38,0.64,0.76,12.04,5,1.17,22.31,12.04,30.18,-18.14,-60.11,DROP,Company_511,Standard,SaaS,EMEA
A0907,2024-12,Paid,0.025,0.023,0.09,0.18,0.09,0.36,1.66,0.09,0.05,0.18,0.85,5,0.08,1.58,0.85,2.13,-1.2799999999999998,-60.09,DROP,Company_907,Pro,Healthcare,APAC
A1405,2024-10,Paid,0.024,0.02,0.085,0.37,0.34,0.52,3.6,0.2,0.18,0.28,1.96,0,0.0,3.6,1.96,4.91,-2.95,-60.08,DROP,Company_1405,Pro,Gaming,LATAM
A0514,2025-04,Paid,0.0245,0.0215,0.086,1.19,0.65,0.97,6.59,0.77,0.42,0.63,4.25,10,0.66,5.93,4.25,10.64,-6.390000000000001,-60.06,DROP,Company_514,Standard,Telecom,US-East
A1212,2024-07,Paid,0.025,0.023,0.09,1.5,0.58,3.11,14.18,0.79,0.31,1.64,7.46,0,0.0,14.18,7.46,18.65,-11.189999999999998,-60.0,DROP,Company_1212,Enterprise,E-commerce,APAC
A0526,2025-03,Paid,0.026,0.022,0.087,0.04,0.03,0.07,0.41,0.02,0.01,0.04,0.22,10,0.04,0.37,0.22,0.55,-0.33000000000000007,-60.0,DROP,Company_526,Free,Telecom,US-East
A0197,2024-12,Pending,0.024,0.02,0.085,1.43,0.78,3.76,16.79,0.74,0.4,1.93,8.63,15,2.52,14.27,8.63,21.57,-12.94,-59.99,DROP,Company_197,Enterprise,Gaming,US-East
A0539,2025-05,Paid,0.024,0.02,0.085,1.31,0.73,3.41,14.4,0.71,0.4,1.86,7.83,15,2.16,12.24,7.83,19.54,-11.709999999999999,-59.93,DROP,Company_539,Pro,IoT,US-East
A0963,2024-09,Paid,0.024,0.02,0.085,0.58,0.29,0.68,5.35,0.33,0.17,0.39,3.07,0,0.0,5.35,3.07,7.66,-4.59,-59.92,DROP,Company_963,Enterprise,Gaming,APAC
A0981,2024-08,Pending,0.026,0.022,0.087,1.03,0.53,0.42,7.43,0.55,0.28,0.23,4.01,0,0.0,7.43,4.01,10.0,-5.99,-59.9,DROP,Company_981,Standard,Telecom,US-West
A0458,2024-09,Paid,0.024,0.02,0.085,2.41,0.72,2.79,17.47,1.27,0.38,1.47,9.23,10,1.75,15.72,9.23,23.02,-13.79,-59.9,DROP,Company_458,Pro,IoT,APAC
A0263,2024-09,Paid,0.024,0.02,0.085,3.07,1.7,3.19,22.51,1.61,0.89,1.68,11.82,0,0.0,22.51,11.82,29.44,-17.62,-59.85,DROP,Company_263,Standard,Telecom,US-West
A0346,2024-11,Paid,0.0245,0.0215,0.086,2.35,0.47,1.26,11.56,1.22,0.24,0.66,6.0,5,0.58,10.98,6.0,14.94,-8.94,-59.84,DROP,Company_346,Enterprise,E-commerce,US-West
A0432,2025-02,Overdue,0.024,0.02,0.085,2.98,0.77,1.32,18.39,1.59,0.41,0.7,9.8,5,0.92,17.47,9.8,24.38,-14.579999999999998,-59.8,DROP,Company_432,Standard,IoT,APAC
A0431,2025-01,Paid,0.025,0.023,0.09,0.04,0.03,0.08,0.52,0.03,0.03,0.06,0.37,20,0.1,0.42,0.37,0.92,-0.55,-59.78,DROP,Company_431,Free,SaaS,US-East
A1343,2025-03,Paid,0.026,0.022,0.087,0.4,0.16,0.23,2.79,0.24,0.09,0.14,1.62,5,0.14,2.65,1.62,4.02,-2.3999999999999995,-59.7,DROP,Company_1343,Pro,Fintech,US-West
A0021,2024-07,Paid,0.024,0.02,0.085,1.32,1.24,0.61,10.96,0.84,0.8,0.39,7.02,5,0.55,10.41,7.02,17.41,-10.39,-59.68,DROP,Company_21,Standard,Telecom,EMEA
A0948,2025-09,Paid,0.025,0.023,0.09,0.34,0.33,0.23,2.96,0.18,0.17,0.12,1.55,10,0.3,2.66,1.55,3.84,-2.29,-59.64,DROP,Company_948,Pro,Fintech,US-West
A0155,2025-06,Paid,0.024,0.02,0.085,0.24,0.09,0.21,1.55,0.17,0.06,0.15,1.07,0,0.0,1.55,1.07,2.65,-1.5799999999999998,-59.62,DROP,Company_155,Enterprise,E-commerce,EMEA
A0374,2025-03,Paid,0.025,0.023,0.09,1.51,1.1,1.3,11.79,0.88,0.64,0.76,6.88,5,0.59,11.2,6.88,17.01,-10.130000000000003,-59.55,DROP,Company_374,Pro,Gaming,LATAM
A0236,2025-03,Overdue,0.025,0.023,0.09,2.55,1.22,1.13,15.74,1.4,0.67,0.62,8.62,10,1.57,14.17,8.62,21.31,-12.69,-59.55,DROP,Company_236,Standard,Healthcare,LATAM
A1287,2024-10,Pending,0.025,0.023,0.09,2.1,1.39,1.86,15.6,1.51,1.0,1.34,11.24,0,0.0,15.6,11.24,27.77,-16.53,-59.52,DROP,Company_1287,Pro,Gaming,US-West
A0250,2024-04,Paid,0.024,0.02,0.085,1.05,1.12,1.6,12.31,0.54,0.58,0.83,6.38,10,1.23,11.08,6.38,15.75,-9.370000000000001,-59.49,DROP,Company_250,Enterprise,Telecom,LATAM
A0130,2024-09,Paid,0.026,0.022,0.087,1.45,1.0,1.62,9.67,1.01,0.7,1.13,6.74,20,1.93,7.74,6.74,16.63,-9.889999999999999,-59.47,DROP,Company_130,Pro,E-commerce,US-East
A1462,2024-11,Paid,0.026,0.022,0.087,1.57,0.52,1.42,8.8,0.85,0.28,0.77,4.75,0,0.0,8.8,4.75,11.72,-6.970000000000001,-59.47,DROP,Company_1462,Standard,Healthcare,LATAM
A0899,2024-09,Paid,0.025,0.023,0.09,0.99,0.42,1.21,8.17,0.52,0.22,0.64,4.29,0,0.0,8.17,4.29,10.57,-6.28,-59.41,DROP,Company_899,Standard,IoT,US-West
A0630,2025-09,Paid,0.025,0.023,0.09,2.62,0.9,0.84,13.19,1.46,0.5,0.47,7.34,0,0.0,13.19,7.34,18.08,-10.739999999999998,-59.4,DROP,Company_630,Standard,Gaming,US-West
A0959,2025-07,Pending,0.024,0.02,0.085,0.22,0.11,0.19,1.63,0.16,0.09,0.14,1.21,0,0.0,1.63,1.21,2.98,-1.77,-59.4,DROP,Company_959,Enterprise,Fintech,US-East
A1228,2025-03,Paid,0.024,0.02,0.085,2.12,0.7,1.21,12.9,1.19,0.39,0.68,7.28,0,0.0,12.9,7.28,17.92,-10.64,-59.38,DROP,Company_1228,Pro,Healthcare,US-East
A0880,2025-07,Paid,0.024,0.02,0.085,1.19,0.66,0.95,13.44,0.74,0.41,0.59,8.34,0,0.0,13.44,8.34,20.51,-12.170000000000002,-59.34,DROP,Company_880,Pro,SaaS,US-West
A0270,2024-03,Paid,0.024,0.02,0.085,0.05,0.04,0.1,0.48,0.02,0.02,0.05,0.24,10,0.05,0.43,0.24,0.59,-0.35,-59.32,DROP,Company_270,Free,Fintech,LATAM
A0530,2024-06,Paid,0.025,0.023,0.09,1.12,0.83,2.08,10.57,0.64,0.48,1.19,6.05,5,0.53,10.04,6.05,14.86,-8.809999999999999,-59.29,DROP,Company_530,Standard,Healthcare,EMEA
A0378,2024-08,Paid,0.0245,0.0215,0.086,2.49,1.4,2.55,15.02,1.38,0.78,1.41,8.32,15,2.25,12.77,8.32,20.42,-12.100000000000001,-59.26,DROP,Company_378,Pro,E-commerce,US-East
A1267,2024-12,Paid,0.025,0.023,0.09,0.61,0.96,0.81,8.17,0.38,0.59,0.5,5.05,5,0.41,7.76,5.05,12.38,-7.330000000000001,-59.21,DROP,Company_1267,Standard,Healthcare,EMEA
A0567,2025-06,Paid,0.025,0.023,0.09,0.86,0.83,0.55,6.67,0.5,0.48,0.32,3.9,5,0.33,6.34,3.9,9.56,-5.66,-59.21,DROP,Company_567,Standard,SaaS,LATAM
A0476,2025-06,Paid,0.026,0.022,0.087,0.22,0.07,0.23,1.52,0.15,0.05,0.15,1.02,5,0.08,1.44,1.02,2.5,-1.48,-59.2,DROP,Company_476,Standard,Telecom,LATAM
A0718,2024-05,Pending,0.025,0.023,0.09,1.31,0.61,1.0,8.76,0.77,0.36,0.59,5.19,0,0.0,8.76,5.19,12.7,-7.509999999999999,-59.13,DROP,Company_718,Enterprise,Gaming,LATAM
A1431,2025-08,Paid,0.026,0.022,0.087,2.66,0.9,2.38,17.72,1.37,0.47,1.23,9.15,15,2.66,15.06,9.15,22.39,-13.24,-59.13,DROP,Company_1431,Pro,Healthcare,LATAM
A1489,2024-04,Paid,0.024,0.02,0.085,1.98,0.85,0.74,10.04,1.09,0.47,0.41,5.55,0,0.0,10.04,5.55,13.58,-8.030000000000001,-59.13,DROP,Company_1489,Standard,IoT,US-West
A1208,2024-05,Paid,0.025,0.023,0.09,1.12,0.42,0.82,8.52,0.59,0.22,0.43,4.51,15,1.28,7.24,4.51,11.03,-6.52,-59.11,DROP,Company_1208,Pro,Telecom,EMEA
A0262,2024-11,Overdue,0.025,0.023,0.09,1.24,0.63,0.91,7.44,0.62,0.32,0.46,3.75,10,0.74,6.7,3.75,9.17,-5.42,-59.11,DROP,Company_262,Standard,Gaming,US-East
A0990,2025-03,Paid,0.026,0.022,0.087,0.24,0.11,0.19,1.4,0.13,0.06,0.1,0.72,10,0.14,1.26,0.72,1.76,-1.04,-59.09,DROP,Company_990,Enterprise,Healthcare,US-West
A0266,2025-03,Paid,0.026,0.022,0.087,1.45,1.01,1.29,12.62,0.84,0.59,0.75,7.31,5,0.63,11.99,7.31,17.86,-10.55,-59.07,DROP,Company_266,Pro,E-commerce,LATAM
A1016,2024-07,Paid,0.025,0.023,0.09,1.43,0.81,1.21,9.59,0.82,0.47,0.7,5.53,0,0.0,9.59,5.53,13.51,-7.9799999999999995,-59.07,DROP,Company_1016,Standard,Telecom,US-West
A1227,2025-03,Paid,0.025,0.023,0.09,0.1,0.11,0.08,0.99,0.05,0.06,0.04,0.52,10,0.1,0.89,0.52,1.27,-0.75,-59.06,DROP,Company_1227,Free,Healthcare,APAC
A1465,2025-07,Paid,0.024,0.02,0.085,2.34,1.29,1.14,12.04,1.87,1.03,0.91,9.63,10,1.2,10.84,9.63,23.51,-13.88,-59.04,DROP,Company_1465,Pro,IoT,APAC
A0176,2024-09,Paid,0.026,0.022,0.087,0.09,0.06,0.22,1.08,0.05,0.03,0.12,0.58,0,0.0,1.08,0.58,1.41,-0.83,-58.87,DROP,Company_176,Free,Healthcare,APAC
A0960,2024-04,Paid,0.024,0.02,0.085,0.97,0.74,0.63,7.41,0.49,0.38,0.32,3.76,5,0.37,7.04,3.76,9.14,-5.380000000000001,-58.86,DROP,Company_960,Standard,Gaming,APAC
A0915,2025-01,Pending,0.024,0.02,0.085,0.34,0.2,0.57,3.07,0.21,0.12,0.36,1.91,20,0.61,2.46,1.91,4.64,-2.7299999999999995,-58.84,DROP,Company_915,Pro,IoT,US-East
A1053,2025-01,Paid,0.026,0.022,0.087,0.58,0.31,0.5,3.95,0.31,0.17,0.27,2.15,0,0.0,3.95,2.15,5.22,-3.07,-58.81,DROP,Company_1053,Standard,E-commerce,EMEA
A0391,2024-10,Paid,0.026,0.022,0.087,0.97,1.25,0.73,10.63,0.52,0.67,0.39,5.69,0,0.0,10.63,5.69,13.81,-8.120000000000001,-58.8,DROP,Company_391,Enterprise,Telecom,LATAM
A1235,2024-08,Paid,0.024,0.02,0.085,0.16,0.08,0.07,1.13,0.09,0.04,0.04,0.61,15,0.17,0.96,0.61,1.48,-0.87,-58.78,DROP,Company_1235,Free,Fintech,APAC
A0861,2025-07,Overdue,0.025,0.023,0.09,0.19,0.24,0.47,2.41,0.13,0.16,0.31,1.6,0,0.0,2.41,1.6,3.88,-2.28,-58.76,DROP,Company_861,Standard,Gaming,LATAM
A1450,2025-07,Paid,0.026,0.022,0.087,0.38,0.26,0.17,3.03,0.27,0.19,0.12,2.17,5,0.15,2.88,2.17,5.26,-3.09,-58.75,DROP,Company_1450,Standard,Telecom,LATAM
A0165,2025-04,Paid,0.026,0.022,0.087,3.39,2.32,1.51,19.99,2.08,1.42,0.93,12.25,5,1.0,18.99,12.25,29.68,-17.43,-58.73,DROP,Company_165,Standard,IoT,US-East
A1141,2024-08,Paid,0.0245,0.0215,0.086,1.29,0.65,1.75,8.31,0.7,0.35,0.94,4.49,10,0.83,7.48,4.49,10.88,-6.390000000000001,-58.73,DROP,Company_1141,Enterprise,Telecom,LATAM
A1143,2024-07,Overdue,0.024,0.02,0.085,2.36,0.67,2.95,15.49,1.36,0.38,1.7,8.94,0,0.0,15.49,8.94,21.63,-12.69,-58.67,DROP,Company_1143,Pro,IoT,US-West
A0884,2024-02,Paid,0.025,0.023,0.09,4.81,2.12,2.47,27.95,2.63,1.16,1.35,15.25,0,0.0,27.95,15.25,36.9,-21.65,-58.67,DROP,Company_884,Standard,SaaS,US-East
A1460,2025-04,Paid,0.025,0.023,0.09,2.07,1.3,1.12,15.55,1.12,0.7,0.61,8.4,0,0.0,15.55,8.4,20.31,-11.909999999999998,-58.64,DROP,Company_1460,Enterprise,Gaming,APAC
A0538,2024-07,Paid,0.026,0.022,0.087,1.74,0.35,0.95,9.01,0.94,0.19,0.51,4.85,0,0.0,9.01,4.85,11.72,-6.870000000000001,-58.62,DROP,Company_538,Standard,Telecom,US-East
A0689,2024-04,Paid,0.026,0.022,0.087,2.12,2.79,2.14,23.71,1.07,1.41,1.08,11.99,0,0.0,23.71,11.99,28.97,-16.979999999999997,-58.61,DROP,Company_689,Standard,E-commerce,US-East
A1209,2025-03,Paid,0.025,0.023,0.09,0.5,0.28,0.14,2.75,0.34,0.19,0.1,1.88,0,0.0,2.75,1.88,4.54,-2.66,-58.59,DROP,Company_1209,Standard,Gaming,EMEA
A1485,2024-06,Paid,0.024,0.02,0.085,0.42,0.16,0.47,3.07,0.21,0.08,0.24,1.57,10,0.31,2.76,1.57,3.79,-2.2199999999999998,-58.58,DROP,Company_1485,Standard,Gaming,LATAM
A1456,2024-12,Paid,0.025,0.023,0.09,2.32,1.74,2.46,16.32,1.49,1.12,1.58,10.49,20,3.26,13.06,10.49,25.32,-14.83,-58.57,DROP,Company_1456,Enterprise,Healthcare,US-West
A0794,2024-03,Paid,0.025,0.023,0.09,0.52,0.71,1.7,7.5,0.3,0.41,0.98,4.33,5,0.38,7.12,4.33,10.45,-6.119999999999999,-58.56,DROP,Company_794,Standard,Telecom,US-West
A0536,2025-02,Pending,0.024,0.02,0.085,0.23,0.15,0.18,2.12,0.12,0.08,0.1,1.14,0,0.0,2.12,1.14,2.75,-1.61,-58.55,DROP,Company_536,Standard,Fintech,EMEA
A0411,2024-08,Paid,0.024,0.02,0.085,1.56,1.9,3.19,17.41,0.87,1.06,1.78,9.73,0,0.0,17.41,9.73,23.46,-13.73,-58.53,DROP,Company_411,Standard,Telecom,US-East
A0331,2024-09,Paid,0.026,0.022,0.087,2.18,0.67,1.2,11.89,1.32,0.4,0.72,7.18,5,0.59,11.3,7.18,17.3,-10.120000000000001,-58.5,DROP,Company_331,Pro,Fintech,US-East
A0756,2024-08,Paid,0.024,0.02,0.085,1.71,0.73,2.48,16.09,0.92,0.39,1.34,8.68,5,0.8,15.29,8.68,20.91,-12.23,-58.49,DROP,Company_756,Pro,Healthcare,US-West
A0252,2025-06,Paid,0.025,0.023,0.09,0.86,0.38,1.1,5.92,0.58,0.26,0.74,4.0,0,0.0,5.92,4.0,9.63,-5.630000000000001,-58.46,DROP,Company_252,Standard,Fintech,EMEA
A1068,2024-12,Paid,0.026,0.022,0.087,1.12,0.69,0.96,6.82,0.68,0.42,0.59,4.18,5,0.34,6.48,4.18,10.06,-5.880000000000001,-58.45,DROP,Company_1068,Standard,IoT,EMEA
A1246,2025-02,Paid,0.024,0.02,0.085,0.72,0.49,0.51,6.32,0.42,0.29,0.3,3.71,20,1.26,5.06,3.71,8.93,-5.22,-58.45,DROP,Company_1246,Enterprise,E-commerce,EMEA
A0515,2024-08,Paid,0.026,0.022,0.087,1.78,0.97,1.27,14.61,0.99,0.54,0.71,8.18,10,1.46,13.15,8.18,19.66,-11.48,-58.39,DROP,Company_515,Standard,SaaS,APAC
A0227,2024-08,Paid,0.025,0.023,0.09,1.6,0.99,2.91,16.28,0.89,0.54,1.61,8.99,5,0.81,15.47,8.99,21.59,-12.6,-58.36,DROP,Company_227,Standard,E-commerce,LATAM
A1080,2025-02,Paid,0.026,0.022,0.087,1.29,0.59,2.38,12.6,0.72,0.33,1.34,7.06,0,0.0,12.6,7.06,16.95,-9.89,-58.35,DROP,Company_1080,Pro,E-commerce,APAC
A1425,2025-05,Paid,0.025,0.023,0.09,2.62,2.02,2.48,18.64,1.38,1.06,1.31,9.8,5,0.93,17.71,9.8,23.47,-13.669999999999998,-58.24,DROP,Company_1425,Standard,IoT,EMEA
A0056,2025-09,Paid,0.024,0.02,0.085,0.15,0.09,0.13,1.34,0.09,0.05,0.08,0.79,5,0.07,1.27,0.79,1.89,-1.0999999999999999,-58.2,DROP,Company_56,Standard,IoT,US-West
A0997,2025-02,Paid,0.025,0.023,0.09,0.8,0.4,1.25,6.57,0.4,0.2,0.63,3.32,0,0.0,6.57,3.32,7.94,-4.620000000000001,-58.19,DROP,Company_997,Standard,E-commerce,LATAM
A0189,2025-07,Paid,0.0245,0.0215,0.086,1.56,1.06,3.81,17.92,0.87,0.59,2.13,10.0,0,0.0,17.92,10.0,23.92,-13.920000000000002,-58.19,DROP,Company_189,Standard,Healthcare,US-West
A0016,2024-07,Paid,0.024,0.02,0.085,1.61,1.23,2.11,13.18,0.88,0.67,1.15,7.18,10,1.32,11.86,7.18,17.17,-9.990000000000002,-58.18,DROP,Company_16,Standard,Healthcare,US-East
A0770,2025-02,Paid,0.024,0.02,0.085,3.37,3.34,3.22,31.49,1.73,1.71,1.65,16.11,5,1.57,29.92,16.11,38.48,-22.369999999999997,-58.13,DROP,Company_770,Pro,IoT,EMEA
A0707,2025-05,Paid,0.024,0.02,0.085,2.12,1.16,0.67,10.78,1.49,0.82,0.47,7.58,0,0.0,10.78,7.58,18.09,-10.51,-58.1,DROP,Company_707,Standard,Telecom,APAC
A0469,2024-12,Paid,0.025,0.023,0.09,1.25,0.43,1.35,9.97,0.65,0.23,0.7,5.17,10,1.0,8.97,5.17,12.34,-7.17,-58.1,DROP,Company_469,Standard,IoT,EMEA
A0680,2024-06,Paid,0.025,0.023,0.09,3.53,1.2,1.4,19.28,1.93,0.65,0.76,10.54,10,1.93,17.35,10.54,25.15,-14.61,-58.09,DROP,Company_680,Pro,E-commerce,LATAM
A1146,2025-04,Paid,0.0245,0.0215,0.086,0.6,0.18,0.29,2.83,0.34,0.1,0.16,1.59,10,0.28,2.55,1.59,3.79,-2.2,-58.05,DROP,Company_1146,Standard,Healthcare,LATAM
A1271,2024-04,Paid,0.0245,0.0215,0.086,0.08,0.03,0.19,0.79,0.05,0.02,0.11,0.47,10,0.08,0.71,0.47,1.12,-0.6500000000000001,-58.04,DROP,Company_1271,Free,SaaS,US-West
A0591,2025-01,Pending,0.0245,0.0215,0.086,1.81,1.55,2.4,15.6,0.92,0.78,1.22,7.92,5,0.78,14.82,7.92,18.83,-10.909999999999998,-57.94,DROP,Company_591,Pro,IoT,APAC
A0282,2024-11,Paid,0.026,0.022,0.087,2.4,1.1,1.45,22.19,1.22,0.56,0.74,11.3,15,3.33,18.86,11.3,26.85,-15.55,-57.91,DROP,Company_282,Standard,Telecom,APAC
A1451,2024-07,Paid,0.024,0.02,0.085,0.03,0.01,0.01,0.13,0.02,0.0,0.0,0.08,0,0.0,0.13,0.08,0.19,-0.11,-57.89,DROP,Company_1451,Free,Fintech,APAC
A0542,2025-08,Paid,0.026,0.022,0.087,2.71,1.64,1.29,18.83,1.78,1.08,0.85,12.33,5,0.94,17.89,12.33,29.28,-16.950000000000003,-57.89,DROP,Company_542,Standard,Gaming,APAC
A0270,2024-06,Paid,0.024,0.02,0.085,0.12,0.04,0.04,0.59,0.07,0.02,0.02,0.32,0,0.0,0.59,0.32,0.76,-0.44,-57.89,DROP,Company_270,Free,Fintech,LATAM
A0693,2024-04,Paid,0.025,0.023,0.09,2.02,0.97,1.73,18.46,1.09,0.52,0.93,9.93,0,0.0,18.46,9.93,23.58,-13.649999999999999,-57.89,DROP,Company_693,Standard,Telecom,APAC
A1327,2024-10,Paid,0.025,0.023,0.09,3.34,1.25,2.58,24.97,1.68,0.63,1.3,12.53,15,3.75,21.22,12.53,29.74,-17.21,-57.87,DROP,Company_1327,Standard,IoT,APAC
A0966,2024-10,Paid,0.025,0.023,0.09,1.23,0.8,1.4,8.88,0.77,0.5,0.87,5.53,10,0.89,7.99,5.53,13.12,-7.589999999999999,-57.85,DROP,Company_966,Standard,Telecom,LATAM
A1158,2025-04,Paid,0.024,0.02,0.085,0.44,0.63,1.16,5.93,0.28,0.4,0.73,3.75,5,0.3,5.63,3.75,8.89,-5.140000000000001,-57.82,DROP,Company_1158,Standard,SaaS,APAC
A1151,2025-01,Paid,0.025,0.023,0.09,3.16,1.34,2.53,19.55,1.61,0.68,1.29,9.94,10,1.96,17.59,9.94,23.56,-13.62,-57.81,DROP,Company_1151,Standard,Gaming,APAC
A0798,2025-04,Paid,0.025,0.023,0.09,2.03,1.39,1.76,15.07,1.12,0.76,0.97,8.29,0,0.0,15.07,8.29,19.65,-11.36,-57.81,DROP,Company_798,Standard,SaaS,LATAM
A0003,2024-11,Pending,0.025,0.023,0.09,0.64,0.38,1.22,6.65,0.33,0.2,0.63,3.44,15,1.0,5.65,3.44,8.15,-4.710000000000001,-57.79,DROP,Company_3,Standard,SaaS,LATAM
A0499,2025-05,Paid,0.0245,0.0215,0.086,0.61,0.25,0.94,5.13,0.33,0.14,0.51,2.75,10,0.51,4.62,2.75,6.51,-3.76,-57.76,DROP,Company_499,Pro,Fintech,US-East
A1052,2025-05,Paid,0.026,0.022,0.087,1.15,0.77,1.56,9.21,0.75,0.5,1.02,6.0,15,1.38,7.83,6.0,14.2,-8.2,-57.75,DROP,Company_1052,Pro,Telecom,US-West
A1007,2024-11,Paid,0.025,0.023,0.09,1.17,0.61,2.5,12.63,0.69,0.36,1.48,7.48,20,2.53,10.1,7.48,17.69,-10.21,-57.72,DROP,Company_1007,Standard,Gaming,US-West
A1079,2024-03,Paid,0.025,0.023,0.09,4.49,3.16,2.07,30.64,2.32,1.63,1.07,15.8,5,1.53,29.11,15.8,37.37,-21.569999999999997,-57.72,DROP,Company_1079,Enterprise,E-commerce,LATAM
A1253,2025-06,Paid,0.025,0.023,0.09,2.17,1.51,4.6,21.3,1.22,0.85,2.59,11.99,10,2.13,19.17,11.99,28.35,-16.36,-57.71,DROP,Company_1253,Standard,IoT,US-West
A0785,2025-09,Paid,0.0245,0.0215,0.086,0.63,0.32,0.84,6.52,0.32,0.16,0.43,3.35,0,0.0,6.52,3.35,7.92,-4.57,-57.7,DROP,Company_785,Standard,Fintech,LATAM
A1128,2024-05,Paid,0.026,0.022,0.087,0.02,0.01,0.02,0.17,0.01,0.01,0.01,0.11,10,0.02,0.15,0.11,0.26,-0.15000000000000002,-57.69,DROP,Company_1128,Free,E-commerce,EMEA
A1248,2025-03,Paid,0.024,0.02,0.085,1.25,1.12,1.96,11.95,0.75,0.68,1.18,7.19,5,0.6,11.35,7.19,16.97,-9.779999999999998,-57.63,DROP,Company_1248,Standard,IoT,LATAM
A1404,2024-04,Paid,0.025,0.023,0.09,0.51,0.41,0.92,5.32,0.32,0.26,0.58,3.34,0,0.0,5.32,3.34,7.88,-4.54,-57.61,DROP,Company_1404,Standard,E-commerce,US-West
A0058,2024-10,Paid,0.024,0.02,0.085,0.62,0.58,0.36,6.19,0.36,0.33,0.21,3.57,10,0.62,5.57,3.57,8.42,-4.85,-57.6,DROP,Company_58,Standard,Gaming,US-East
A1336,2024-12,Paid,0.025,0.023,0.09,2.11,0.94,4.01,19.98,1.12,0.5,2.13,10.61,0,0.0,19.98,10.61,25.0,-14.39,-57.56,DROP,Company_1336,Standard,Healthcare,LATAM
